2025-07-30 23:20:44,511 - snake_game - INFO - Logging for snake_game started. Log file: logs\application_snake_game.log
2025-07-30 23:20:44,511 - snake_game - INFO - Snake Game application started.
2025-11-04 12:33:14,493 - snake_game - DEBUG - Gaze coordinates: (720, 248)
2025-11-04 12:33:14,527 - snake_game - DEBUG - Gaze coordinates: (700, 250)
2025-11-04 12:33:14,561 - snake_game - DEBUG - Gaze coordinates: (681, 252)
2025-11-04 12:33:14,595 - snake_game - DEBUG - Gaze coordinates: (664, 255)
2025-11-04 12:33:14,627 - snake_game - DEBUG - Gaze coordinates: (649, 259)
2025-11-04 12:33:14,661 - snake_game - DEBUG - Gaze coordinates: (634, 262)
2025-11-04 12:33:14,695 - snake_game - DEBUG - Gaze coordinates: (621, 265)
2025-11-04 12:33:14,728 - snake_game - DEBUG - Gaze coordinates: (610, 268)
2025-11-04 12:33:14,761 - snake_game - DEBUG - Gaze coordinates: (600, 272)
2025-11-04 12:33:14,795 - snake_game - DEBUG - Gaze coordinates: (591, 275)
2025-11-04 12:33:14,829 - snake_game - DEBUG - Gaze coordinates: (583, 278)
2025-11-04 12:33:14,862 - snake_game - DEBUG - Gaze coordinates: (576, 280)
2025-11-04 12:33:14,894 - snake_game - DEBUG - Gaze coordinates: (569, 283)
2025-11-04 12:33:14,928 - snake_game - DEBUG - Gaze coordinates: (564, 285)
2025-11-04 12:33:14,961 - snake_game - DEBUG - Gaze coordinates: (558, 287)
2025-11-04 12:33:14,995 - snake_game - DEBUG - Gaze coordinates: (554, 288)
2025-11-04 12:33:15,028 - snake_game - DEBUG - Gaze coordinates: (549, 290)
2025-11-04 12:33:15,062 - snake_game - DEBUG - Gaze coordinates: (546, 291)
2025-11-04 12:33:15,094 - snake_game - DEBUG - Gaze coordinates: (542, 292)
2025-11-04 12:33:15,128 - snake_game - DEBUG - Gaze coordinates: (539, 293)
2025-11-04 12:33:15,162 - snake_game - DEBUG - Gaze coordinates: (536, 294)
2025-11-04 12:33:15,195 - snake_game - DEBUG - Gaze coordinates: (533, 295)
2025-11-04 12:33:15,228 - snake_game - DEBUG - Gaze coordinates: (531, 296)
2025-11-04 12:33:15,261 - snake_game - DEBUG - Gaze coordinates: (528, 296)
2025-11-04 12:33:15,294 - snake_game - DEBUG - Gaze coordinates: (525, 297)
2025-11-04 12:33:15,328 - snake_game - DEBUG - Gaze coordinates: (523, 298)
2025-11-04 12:33:15,361 - snake_game - DEBUG - Gaze coordinates: (520, 299)
2025-11-04 12:33:15,394 - snake_game - DEBUG - Gaze coordinates: (517, 299)
2025-11-04 12:33:15,428 - snake_game - DEBUG - Gaze coordinates: (515, 300)
2025-11-04 12:33:15,461 - snake_game - DEBUG - Gaze coordinates: (512, 301)
2025-11-04 12:33:15,494 - snake_game - DEBUG - Gaze coordinates: (510, 301)
2025-11-04 12:33:15,562 - snake_game - DEBUG - Gaze coordinates: (508, 300)
2025-11-04 12:33:15,594 - snake_game - DEBUG - Gaze coordinates: (506, 300)
2025-11-04 12:33:15,627 - snake_game - DEBUG - Gaze coordinates: (505, 299)
2025-11-04 12:33:15,661 - snake_game - DEBUG - Gaze coordinates: (504, 298)
2025-11-04 12:33:15,695 - snake_game - DEBUG - Gaze coordinates: (503, 298)
2025-11-04 12:33:15,728 - snake_game - DEBUG - Gaze coordinates: (501, 297)
2025-11-04 12:33:15,761 - snake_game - DEBUG - Gaze coordinates: (500, 296)
2025-11-04 12:33:15,794 - snake_game - DEBUG - Gaze coordinates: (499, 295)
2025-11-04 12:33:15,828 - snake_game - DEBUG - Gaze coordinates: (497, 294)
2025-11-04 12:33:15,861 - snake_game - DEBUG - Gaze coordinates: (495, 292)
2025-11-04 12:33:15,895 - snake_game - DEBUG - Gaze coordinates: (493, 290)
2025-11-04 12:33:15,928 - snake_game - DEBUG - Gaze coordinates: (491, 289)
2025-11-04 12:33:15,961 - snake_game - DEBUG - Gaze coordinates: (489, 288)
2025-11-04 12:33:15,995 - snake_game - DEBUG - Gaze coordinates: (488, 287)
2025-11-04 12:33:16,028 - snake_game - DEBUG - Gaze coordinates: (488, 286)
2025-11-04 12:33:16,061 - snake_game - DEBUG - Gaze coordinates: (487, 285)
2025-11-04 12:33:16,093 - snake_game - DEBUG - Gaze coordinates: (486, 284)
2025-11-04 12:33:16,128 - snake_game - DEBUG - Gaze coordinates: (485, 283)
2025-11-04 12:33:16,160 - snake_game - DEBUG - Gaze coordinates: (483, 281)
2025-11-04 12:33:16,195 - snake_game - DEBUG - Gaze coordinates: (482, 279)
2025-11-04 12:33:16,229 - snake_game - DEBUG - Gaze coordinates: (481, 278)
2025-11-04 12:33:16,262 - snake_game - DEBUG - Gaze coordinates: (479, 276)
2025-11-04 12:33:16,294 - snake_game - DEBUG - Gaze coordinates: (478, 275)
2025-11-04 12:33:16,327 - snake_game - DEBUG - Gaze coordinates: (476, 274)
2025-11-04 12:33:16,361 - snake_game - DEBUG - Gaze coordinates: (475, 273)
2025-11-04 12:33:16,394 - snake_game - DEBUG - Gaze coordinates: (473, 271)
2025-11-04 12:33:16,427 - snake_game - DEBUG - Gaze coordinates: (472, 270)
2025-11-04 12:33:16,460 - snake_game - DEBUG - Gaze coordinates: (471, 269)
2025-11-04 12:33:16,493 - snake_game - DEBUG - Gaze coordinates: (470, 268)
2025-11-04 12:33:16,635 - snake_game - DEBUG - Gaze coordinates: (468, 267)
2025-11-04 12:33:16,720 - snake_game - DEBUG - Gaze coordinates: (467, 266)
2025-11-04 12:33:16,763 - snake_game - DEBUG - Gaze coordinates: (466, 265)
2025-11-04 12:33:16,796 - snake_game - DEBUG - Gaze coordinates: (465, 264)
2025-11-04 12:33:16,830 - snake_game - DEBUG - Gaze coordinates: (464, 263)
2025-11-04 12:33:16,864 - snake_game - DEBUG - Gaze coordinates: (463, 262)
2025-11-04 12:33:16,897 - snake_game - DEBUG - Gaze coordinates: (462, 261)
2025-11-04 12:33:16,932 - snake_game - DEBUG - Gaze coordinates: (461, 260)
2025-11-04 12:33:16,964 - snake_game - DEBUG - Gaze coordinates: (460, 260)
2025-11-04 12:33:16,997 - snake_game - DEBUG - Gaze coordinates: (460, 259)
2025-11-04 12:33:17,028 - snake_game - DEBUG - Gaze coordinates: (459, 259)
2025-11-04 12:33:17,093 - snake_game - DEBUG - Gaze coordinates: (458, 258)
2025-11-04 12:33:17,126 - snake_game - DEBUG - Gaze coordinates: (457, 258)
2025-11-04 12:33:17,159 - snake_game - DEBUG - Gaze coordinates: (456, 258)
2025-11-04 12:33:17,193 - snake_game - DEBUG - Gaze coordinates: (455, 257)
2025-11-04 12:33:17,226 - snake_game - DEBUG - Gaze coordinates: (454, 257)
2025-11-04 12:33:17,260 - snake_game - DEBUG - Gaze coordinates: (452, 257)
2025-11-04 12:33:17,294 - snake_game - DEBUG - Gaze coordinates: (450, 257)
2025-11-04 12:33:17,327 - snake_game - DEBUG - Gaze coordinates: (447, 256)
2025-11-04 12:33:17,360 - snake_game - DEBUG - Gaze coordinates: (444, 256)
2025-11-04 12:33:17,394 - snake_game - DEBUG - Gaze coordinates: (441, 257)
2025-11-04 12:33:17,427 - snake_game - DEBUG - Gaze coordinates: (438, 257)
2025-11-04 12:33:17,461 - snake_game - DEBUG - Gaze coordinates: (434, 258)
2025-11-04 12:33:17,495 - snake_game - DEBUG - Gaze coordinates: (430, 259)
2025-11-04 12:33:17,528 - snake_game - DEBUG - Gaze coordinates: (425, 260)
2025-11-04 12:33:17,561 - snake_game - DEBUG - Gaze coordinates: (421, 261)
2025-11-04 12:33:17,594 - snake_game - DEBUG - Gaze coordinates: (415, 263)
2025-11-04 12:33:17,628 - snake_game - DEBUG - Gaze coordinates: (409, 265)
2025-11-04 12:33:17,661 - snake_game - DEBUG - Gaze coordinates: (403, 268)
2025-11-04 12:33:17,696 - snake_game - DEBUG - Gaze coordinates: (396, 271)
2025-11-04 12:33:17,728 - snake_game - DEBUG - Gaze coordinates: (390, 275)
2025-11-04 12:33:17,765 - snake_game - DEBUG - Gaze coordinates: (383, 278)
2025-11-04 12:33:17,794 - snake_game - DEBUG - Gaze coordinates: (377, 282)
2025-11-04 12:33:17,826 - snake_game - DEBUG - Gaze coordinates: (371, 285)
2025-11-04 12:33:17,861 - snake_game - DEBUG - Gaze coordinates: (364, 288)
2025-11-04 12:33:17,894 - snake_game - DEBUG - Gaze coordinates: (357, 291)
2025-11-04 12:33:17,929 - snake_game - DEBUG - Gaze coordinates: (350, 292)
2025-11-04 12:33:17,963 - snake_game - DEBUG - Gaze coordinates: (344, 294)
2025-11-04 12:33:17,995 - snake_game - DEBUG - Gaze coordinates: (339, 296)
2025-11-04 12:33:18,029 - snake_game - DEBUG - Gaze coordinates: (333, 298)
2025-11-04 12:33:18,062 - snake_game - DEBUG - Gaze coordinates: (328, 299)
2025-11-04 12:33:18,096 - snake_game - DEBUG - Gaze coordinates: (324, 300)
2025-11-04 12:33:18,128 - snake_game - DEBUG - Gaze coordinates: (320, 301)
2025-11-04 12:33:18,161 - snake_game - DEBUG - Gaze coordinates: (316, 302)
2025-11-04 12:33:18,195 - snake_game - DEBUG - Gaze coordinates: (313, 303)
2025-11-04 12:33:18,228 - snake_game - DEBUG - Gaze coordinates: (310, 304)
2025-11-04 12:33:18,261 - snake_game - DEBUG - Gaze coordinates: (308, 304)
2025-11-04 12:33:18,296 - snake_game - DEBUG - Gaze coordinates: (306, 305)
2025-11-04 12:33:18,328 - snake_game - DEBUG - Gaze coordinates: (304, 305)
2025-11-04 12:33:18,362 - snake_game - DEBUG - Gaze coordinates: (304, 306)
2025-11-04 12:33:18,396 - snake_game - DEBUG - Gaze coordinates: (303, 306)
2025-11-04 12:33:18,429 - snake_game - DEBUG - Gaze coordinates: (303, 307)
2025-11-04 12:33:18,462 - snake_game - DEBUG - Gaze coordinates: (303, 307)
2025-11-04 12:33:18,496 - snake_game - DEBUG - Gaze coordinates: (303, 307)
2025-11-04 12:33:18,529 - snake_game - DEBUG - Gaze coordinates: (303, 306)
2025-11-04 12:33:18,562 - snake_game - DEBUG - Gaze coordinates: (304, 306)
2025-11-04 12:33:18,596 - snake_game - DEBUG - Gaze coordinates: (304, 306)
2025-11-04 12:33:18,628 - snake_game - DEBUG - Gaze coordinates: (305, 306)
2025-11-04 12:33:18,662 - snake_game - DEBUG - Gaze coordinates: (305, 306)
2025-11-04 12:33:18,695 - snake_game - DEBUG - Gaze coordinates: (306, 306)
2025-11-04 12:33:18,728 - snake_game - DEBUG - Gaze coordinates: (307, 306)
2025-11-04 12:33:18,763 - snake_game - DEBUG - Gaze coordinates: (307, 306)
2025-11-04 12:33:18,795 - snake_game - DEBUG - Gaze coordinates: (308, 306)
2025-11-04 12:33:18,830 - snake_game - DEBUG - Gaze coordinates: (308, 305)
2025-11-04 12:33:18,863 - snake_game - DEBUG - Gaze coordinates: (309, 305)
2025-11-04 12:33:18,895 - snake_game - DEBUG - Gaze coordinates: (310, 305)
2025-11-04 12:33:18,928 - snake_game - DEBUG - Gaze coordinates: (310, 305)
2025-11-04 12:33:18,962 - snake_game - DEBUG - Gaze coordinates: (311, 305)
2025-11-04 12:33:18,993 - snake_game - DEBUG - Gaze coordinates: (312, 305)
2025-11-04 12:33:19,027 - snake_game - DEBUG - Gaze coordinates: (313, 305)
2025-11-04 12:33:19,061 - snake_game - DEBUG - Gaze coordinates: (313, 304)
2025-11-04 12:33:19,094 - snake_game - DEBUG - Gaze coordinates: (314, 304)
2025-11-04 12:33:19,127 - snake_game - DEBUG - Gaze coordinates: (315, 304)
2025-11-04 12:33:19,160 - snake_game - DEBUG - Gaze coordinates: (315, 303)
2025-11-04 12:33:19,195 - snake_game - DEBUG - Gaze coordinates: (316, 303)
2025-11-04 12:33:19,229 - snake_game - DEBUG - Gaze coordinates: (317, 303)
2025-11-04 12:33:19,261 - snake_game - DEBUG - Gaze coordinates: (317, 303)
2025-11-04 12:33:19,294 - snake_game - DEBUG - Gaze coordinates: (318, 302)
2025-11-04 12:33:19,327 - snake_game - DEBUG - Gaze coordinates: (318, 302)
2025-11-04 12:33:19,363 - snake_game - DEBUG - Gaze coordinates: (318, 302)
2025-11-04 12:33:19,395 - snake_game - DEBUG - Gaze coordinates: (319, 302)
2025-11-04 12:33:19,428 - snake_game - DEBUG - Gaze coordinates: (319, 301)
2025-11-04 12:33:19,462 - snake_game - DEBUG - Gaze coordinates: (320, 301)
2025-11-04 12:33:19,496 - snake_game - DEBUG - Gaze coordinates: (320, 300)
2025-11-04 12:33:19,529 - snake_game - DEBUG - Gaze coordinates: (320, 300)
2025-11-04 12:33:19,562 - snake_game - DEBUG - Gaze coordinates: (320, 298)
2025-11-04 12:33:19,595 - snake_game - DEBUG - Gaze coordinates: (320, 298)
2025-11-04 12:33:19,628 - snake_game - DEBUG - Gaze coordinates: (320, 297)
2025-11-04 12:33:19,662 - snake_game - DEBUG - Gaze coordinates: (320, 296)
2025-11-04 12:33:19,694 - snake_game - DEBUG - Gaze coordinates: (320, 295)
2025-11-04 12:33:19,729 - snake_game - DEBUG - Gaze coordinates: (320, 294)
2025-11-04 12:33:19,762 - snake_game - DEBUG - Gaze coordinates: (320, 292)
2025-11-04 12:33:19,796 - snake_game - DEBUG - Gaze coordinates: (320, 291)
2025-11-04 12:33:19,829 - snake_game - DEBUG - Gaze coordinates: (320, 289)
2025-11-04 12:33:19,862 - snake_game - DEBUG - Gaze coordinates: (320, 288)
2025-11-04 12:33:19,895 - snake_game - DEBUG - Gaze coordinates: (320, 287)
2025-11-04 12:33:19,928 - snake_game - DEBUG - Gaze coordinates: (319, 287)
2025-11-04 12:33:19,961 - snake_game - DEBUG - Gaze coordinates: (319, 286)
2025-11-04 12:33:19,994 - snake_game - DEBUG - Gaze coordinates: (319, 285)
2025-11-04 12:33:20,028 - snake_game - DEBUG - Gaze coordinates: (319, 284)
2025-11-04 12:33:20,061 - snake_game - DEBUG - Gaze coordinates: (320, 283)
2025-11-04 12:33:20,094 - snake_game - DEBUG - Gaze coordinates: (322, 283)
2025-11-04 12:33:20,128 - snake_game - DEBUG - Gaze coordinates: (325, 283)
2025-11-04 12:33:20,162 - snake_game - DEBUG - Gaze coordinates: (328, 283)
2025-11-04 12:33:20,196 - snake_game - DEBUG - Gaze coordinates: (331, 284)
2025-11-04 12:33:20,228 - snake_game - DEBUG - Gaze coordinates: (335, 284)
2025-11-04 12:33:20,263 - snake_game - DEBUG - Gaze coordinates: (340, 284)
2025-11-04 12:33:20,295 - snake_game - DEBUG - Gaze coordinates: (346, 285)
2025-11-04 12:33:20,329 - snake_game - DEBUG - Gaze coordinates: (352, 286)
2025-11-04 12:33:20,362 - snake_game - DEBUG - Gaze coordinates: (358, 286)
2025-11-04 12:33:20,394 - snake_game - DEBUG - Gaze coordinates: (365, 287)
2025-11-04 12:33:20,428 - snake_game - DEBUG - Gaze coordinates: (372, 287)
2025-11-04 12:33:20,461 - snake_game - DEBUG - Gaze coordinates: (379, 287)
2025-11-04 12:33:20,495 - snake_game - DEBUG - Gaze coordinates: (387, 288)
2025-11-04 12:33:20,528 - snake_game - DEBUG - Gaze coordinates: (394, 288)
2025-11-04 12:33:20,562 - snake_game - DEBUG - Gaze coordinates: (403, 289)
2025-11-04 12:33:20,594 - snake_game - DEBUG - Gaze coordinates: (412, 290)
2025-11-04 12:33:20,627 - snake_game - DEBUG - Gaze coordinates: (422, 290)
2025-11-04 12:33:20,662 - snake_game - DEBUG - Gaze coordinates: (432, 291)
2025-11-04 12:33:20,694 - snake_game - DEBUG - Gaze coordinates: (442, 292)
2025-11-04 12:33:20,728 - snake_game - DEBUG - Gaze coordinates: (453, 293)
2025-11-04 12:33:20,762 - snake_game - DEBUG - Gaze coordinates: (464, 293)
2025-11-04 12:33:20,796 - snake_game - DEBUG - Gaze coordinates: (474, 294)
2025-11-04 12:33:20,828 - snake_game - DEBUG - Gaze coordinates: (484, 295)
2025-11-04 12:33:20,861 - snake_game - DEBUG - Gaze coordinates: (495, 296)
2025-11-04 12:33:20,893 - snake_game - DEBUG - Gaze coordinates: (505, 296)
2025-11-04 12:33:20,927 - snake_game - DEBUG - Gaze coordinates: (514, 297)
2025-11-04 12:33:20,961 - snake_game - DEBUG - Gaze coordinates: (523, 298)
2025-11-04 12:33:20,994 - snake_game - DEBUG - Gaze coordinates: (532, 299)
2025-11-04 12:33:21,027 - snake_game - DEBUG - Gaze coordinates: (540, 300)
2025-11-04 12:33:21,061 - snake_game - DEBUG - Gaze coordinates: (549, 301)
2025-11-04 12:33:21,094 - snake_game - DEBUG - Gaze coordinates: (556, 302)
2025-11-04 12:33:21,127 - snake_game - DEBUG - Gaze coordinates: (563, 303)
2025-11-04 12:33:21,160 - snake_game - DEBUG - Gaze coordinates: (569, 305)
2025-11-04 12:33:21,195 - snake_game - DEBUG - Gaze coordinates: (576, 306)
2025-11-04 12:33:21,228 - snake_game - DEBUG - Gaze coordinates: (581, 307)
2025-11-04 12:33:21,262 - snake_game - DEBUG - Gaze coordinates: (587, 308)
2025-11-04 12:33:21,296 - snake_game - DEBUG - Gaze coordinates: (592, 310)
2025-11-04 12:33:21,329 - snake_game - DEBUG - Gaze coordinates: (597, 311)
2025-11-04 12:33:21,362 - snake_game - DEBUG - Gaze coordinates: (602, 312)
2025-11-04 12:33:21,395 - snake_game - DEBUG - Gaze coordinates: (606, 314)
2025-11-04 12:33:21,428 - snake_game - DEBUG - Gaze coordinates: (610, 314)
2025-11-04 12:33:21,462 - snake_game - DEBUG - Gaze coordinates: (613, 315)
2025-11-04 12:33:21,496 - snake_game - DEBUG - Gaze coordinates: (617, 316)
2025-11-04 12:33:21,529 - snake_game - DEBUG - Gaze coordinates: (620, 316)
2025-11-04 12:33:21,562 - snake_game - DEBUG - Gaze coordinates: (623, 317)
2025-11-04 12:33:21,597 - snake_game - DEBUG - Gaze coordinates: (626, 317)
2025-11-04 12:33:21,628 - snake_game - DEBUG - Gaze coordinates: (629, 317)
2025-11-04 12:33:21,662 - snake_game - DEBUG - Gaze coordinates: (632, 317)
2025-11-04 12:33:21,695 - snake_game - DEBUG - Gaze coordinates: (634, 317)
2025-11-04 12:33:21,727 - snake_game - DEBUG - Gaze coordinates: (636, 316)
2025-11-04 12:33:21,759 - snake_game - DEBUG - Gaze coordinates: (638, 315)
2025-11-04 12:33:21,796 - snake_game - DEBUG - Gaze coordinates: (640, 314)
2025-11-04 12:33:21,827 - snake_game - DEBUG - Gaze coordinates: (642, 313)
2025-11-04 12:33:21,861 - snake_game - DEBUG - Gaze coordinates: (644, 312)
2025-11-04 12:33:21,894 - snake_game - DEBUG - Gaze coordinates: (646, 311)
2025-11-04 12:33:21,927 - snake_game - DEBUG - Gaze coordinates: (647, 310)
2025-11-04 12:33:21,961 - snake_game - DEBUG - Gaze coordinates: (648, 309)
2025-11-04 12:33:21,995 - snake_game - DEBUG - Gaze coordinates: (649, 309)
2025-11-04 12:33:22,027 - snake_game - DEBUG - Gaze coordinates: (650, 308)
2025-11-04 12:33:22,063 - snake_game - DEBUG - Gaze coordinates: (650, 308)
2025-11-04 12:33:22,096 - snake_game - DEBUG - Gaze coordinates: (650, 308)
2025-11-04 12:33:22,129 - snake_game - DEBUG - Gaze coordinates: (651, 308)
2025-11-04 12:33:22,161 - snake_game - DEBUG - Gaze coordinates: (651, 308)
2025-11-04 12:33:22,194 - snake_game - DEBUG - Gaze coordinates: (651, 308)
2025-11-04 12:33:22,228 - snake_game - DEBUG - Gaze coordinates: (651, 308)
2025-11-04 12:33:22,261 - snake_game - DEBUG - Gaze coordinates: (652, 308)
2025-11-04 12:33:22,294 - snake_game - DEBUG - Gaze coordinates: (652, 308)
2025-11-04 12:33:22,328 - snake_game - DEBUG - Gaze coordinates: (652, 308)
2025-11-04 12:33:22,360 - snake_game - DEBUG - Gaze coordinates: (652, 308)
2025-11-04 12:33:22,394 - snake_game - DEBUG - Gaze coordinates: (652, 308)
2025-11-04 12:33:22,428 - snake_game - DEBUG - Gaze coordinates: (652, 308)
2025-11-04 12:33:22,462 - snake_game - DEBUG - Gaze coordinates: (652, 307)
2025-11-04 12:33:22,494 - snake_game - DEBUG - Gaze coordinates: (653, 307)
2025-11-04 12:33:22,527 - snake_game - DEBUG - Gaze coordinates: (654, 306)
2025-11-04 12:33:22,561 - snake_game - DEBUG - Gaze coordinates: (655, 306)
2025-11-04 12:33:22,594 - snake_game - DEBUG - Gaze coordinates: (656, 304)
2025-11-04 12:33:22,628 - snake_game - DEBUG - Gaze coordinates: (659, 303)
2025-11-04 12:33:22,661 - snake_game - DEBUG - Gaze coordinates: (661, 301)
2025-11-04 12:33:22,694 - snake_game - DEBUG - Gaze coordinates: (664, 299)
2025-11-04 12:33:22,729 - snake_game - DEBUG - Gaze coordinates: (668, 296)
2025-11-04 12:33:22,766 - snake_game - DEBUG - Gaze coordinates: (672, 294)
2025-11-04 12:33:22,797 - snake_game - DEBUG - Gaze coordinates: (675, 291)
2025-11-04 12:33:22,831 - snake_game - DEBUG - Gaze coordinates: (679, 288)
2025-11-04 12:33:22,862 - snake_game - DEBUG - Gaze coordinates: (682, 283)
2025-11-04 12:33:22,898 - snake_game - DEBUG - Gaze coordinates: (686, 279)
2025-11-04 12:33:22,929 - snake_game - DEBUG - Gaze coordinates: (690, 273)
2025-11-04 12:33:22,964 - snake_game - DEBUG - Gaze coordinates: (693, 267)
2025-11-04 12:33:22,997 - snake_game - DEBUG - Gaze coordinates: (698, 260)
2025-11-04 12:33:23,029 - snake_game - DEBUG - Gaze coordinates: (703, 253)
2025-11-04 12:33:23,062 - snake_game - DEBUG - Gaze coordinates: (709, 245)
2025-11-04 12:33:23,097 - snake_game - DEBUG - Gaze coordinates: (715, 236)
2025-11-04 12:33:23,129 - snake_game - DEBUG - Gaze coordinates: (722, 226)
2025-11-04 12:33:23,165 - snake_game - DEBUG - Gaze coordinates: (728, 216)
2025-11-04 12:33:23,196 - snake_game - DEBUG - Gaze coordinates: (735, 204)
2025-11-04 12:33:23,232 - snake_game - DEBUG - Gaze coordinates: (741, 193)
2025-11-04 12:33:23,264 - snake_game - DEBUG - Gaze coordinates: (747, 179)
2025-11-04 12:33:23,296 - snake_game - DEBUG - Gaze coordinates: (755, 164)
2025-11-04 12:33:23,329 - snake_game - DEBUG - Gaze coordinates: (764, 148)
2025-11-04 12:33:23,365 - snake_game - DEBUG - Gaze coordinates: (772, 133)
2025-11-04 12:33:23,396 - snake_game - DEBUG - Gaze coordinates: (780, 120)
2025-11-04 12:33:23,430 - snake_game - DEBUG - Gaze coordinates: (788, 108)
2025-11-04 12:33:23,463 - snake_game - DEBUG - Gaze coordinates: (795, 97)
2025-11-04 12:33:23,496 - snake_game - DEBUG - Gaze coordinates: (801, 87)
2025-11-04 12:33:23,530 - snake_game - DEBUG - Gaze coordinates: (807, 78)
2025-11-04 12:33:23,563 - snake_game - DEBUG - Gaze coordinates: (811, 70)
2025-11-04 12:33:23,596 - snake_game - DEBUG - Gaze coordinates: (815, 63)
2025-11-04 12:33:23,630 - snake_game - DEBUG - Gaze coordinates: (817, 57)
2025-11-04 12:33:23,662 - snake_game - DEBUG - Gaze coordinates: (819, 51)
2025-11-04 12:33:23,698 - snake_game - DEBUG - Gaze coordinates: (819, 46)
2025-11-04 12:33:23,730 - snake_game - DEBUG - Gaze coordinates: (821, 41)
2025-11-04 12:33:23,763 - snake_game - DEBUG - Gaze coordinates: (826, 37)
2025-11-04 12:33:23,797 - snake_game - DEBUG - Gaze coordinates: (842, 33)
2025-11-04 12:33:23,827 - snake_game - DEBUG - Gaze coordinates: (857, 30)
2025-11-04 12:33:23,862 - snake_game - DEBUG - Gaze coordinates: (875, 27)
2025-11-04 12:33:23,885 - snake_game - INFO - Snake Game application terminated.
2025-11-25 12:45:46,704 - snake_game - INFO - Logging for snake_game started. Log file: logs/application_snake_game.log
2025-11-25 12:45:46,704 - snake_game - INFO - Snake Game application started.
2025-11-25 12:45:47,529 - snake_game - DEBUG - Gaze coordinates: (889, 461)
2025-11-25 12:45:47,976 - snake_game - DEBUG - Gaze coordinates: (889, 463)
2025-11-25 12:45:48,041 - snake_game - DEBUG - Gaze coordinates: (890, 463)
2025-11-25 12:45:48,076 - snake_game - DEBUG - Gaze coordinates: (891, 463)
2025-11-25 12:45:48,109 - snake_game - DEBUG - Gaze coordinates: (892, 464)
2025-11-25 12:45:48,143 - snake_game - DEBUG - Gaze coordinates: (893, 463)
2025-11-25 12:45:48,176 - snake_game - DEBUG - Gaze coordinates: (894, 463)
2025-11-25 12:45:48,209 - snake_game - DEBUG - Gaze coordinates: (895, 463)
2025-11-25 12:45:48,242 - snake_game - DEBUG - Gaze coordinates: (896, 463)
2025-11-25 12:45:48,319 - snake_game - DEBUG - Gaze coordinates: (896, 462)
2025-11-25 12:45:48,390 - snake_game - DEBUG - Gaze coordinates: (896, 462)
2025-11-25 12:45:48,457 - snake_game - DEBUG - Gaze coordinates: (896, 462)
2025-11-25 12:45:48,524 - snake_game - DEBUG - Gaze coordinates: (896, 462)
2025-11-25 12:45:48,583 - snake_game - DEBUG - Gaze coordinates: (896, 461)
2025-11-25 12:45:48,616 - snake_game - DEBUG - Gaze coordinates: (896, 462)
2025-11-25 12:45:48,649 - snake_game - DEBUG - Gaze coordinates: (895, 463)
2025-11-25 12:45:48,681 - snake_game - DEBUG - Gaze coordinates: (894, 465)
2025-11-25 12:45:48,712 - snake_game - DEBUG - Gaze coordinates: (894, 467)
2025-11-25 12:45:48,745 - snake_game - DEBUG - Gaze coordinates: (893, 469)
2025-11-25 12:45:48,778 - snake_game - DEBUG - Gaze coordinates: (892, 471)
2025-11-25 12:45:48,812 - snake_game - DEBUG - Gaze coordinates: (891, 472)
2025-11-25 12:45:48,847 - snake_game - DEBUG - Gaze coordinates: (891, 474)
2025-11-25 12:45:48,879 - snake_game - DEBUG - Gaze coordinates: (890, 475)
2025-11-25 12:45:48,913 - snake_game - DEBUG - Gaze coordinates: (890, 476)
2025-11-25 12:45:48,947 - snake_game - DEBUG - Gaze coordinates: (890, 478)
2025-11-25 12:45:48,979 - snake_game - DEBUG - Gaze coordinates: (890, 480)
2025-11-25 12:45:49,014 - snake_game - DEBUG - Gaze coordinates: (890, 481)
2025-11-25 12:45:49,046 - snake_game - DEBUG - Gaze coordinates: (889, 482)
2025-11-25 12:45:49,079 - snake_game - DEBUG - Gaze coordinates: (889, 484)
2025-11-25 12:45:49,112 - snake_game - DEBUG - Gaze coordinates: (889, 486)
2025-11-25 12:45:49,146 - snake_game - DEBUG - Gaze coordinates: (888, 488)
2025-11-25 12:45:49,180 - snake_game - DEBUG - Gaze coordinates: (887, 489)
2025-11-25 12:45:49,214 - snake_game - DEBUG - Gaze coordinates: (887, 491)
2025-11-25 12:45:49,248 - snake_game - DEBUG - Gaze coordinates: (886, 492)
2025-11-25 12:45:49,281 - snake_game - DEBUG - Gaze coordinates: (885, 494)
2025-11-25 12:45:49,315 - snake_game - DEBUG - Gaze coordinates: (883, 496)
2025-11-25 12:45:49,348 - snake_game - DEBUG - Gaze coordinates: (882, 500)
2025-11-25 12:45:49,382 - snake_game - DEBUG - Gaze coordinates: (881, 507)
2025-11-25 12:45:49,414 - snake_game - DEBUG - Gaze coordinates: (881, 516)
2025-11-25 12:45:49,448 - snake_game - DEBUG - Gaze coordinates: (885, 529)
2025-11-25 12:45:49,482 - snake_game - DEBUG - Gaze coordinates: (894, 544)
2025-11-25 12:45:49,515 - snake_game - DEBUG - Gaze coordinates: (911, 562)
2025-11-25 12:45:49,548 - snake_game - DEBUG - Gaze coordinates: (935, 583)
2025-11-25 12:45:49,581 - snake_game - DEBUG - Gaze coordinates: (969, 609)
2025-11-25 12:45:49,614 - snake_game - DEBUG - Gaze coordinates: (1009, 639)
